age,capital_gain,capital_loss,hours_per_week,sex_Male,workclass_Private,marital_status_Non_Married,occupation_Other,relationship_Non_Husband,race_White,native_country_US,label,pred_proba,pred_label,shap_age,shap_capital_gain,shap_capital_loss,shap_hours_per_week,shap_sex_Male,shap_workclass_Private,shap_marital_status_Non_Married,shap_occupation_Other,shap_relationship_Non_Husband,shap_race_White,shap_native_country_US
17,0,0,15,0,1,1,1,1,1,1,0,0.26909122,0,-0.000856035,0.0076693166,-0.0009456441,-0.006902331,-0.005201626,-0.0024938518,0.05737705,0.02701567,0.028833866,-0.0023245602,-0.0004355543
60,0,0,40,1,0,0,0,0,1,1,0,0.68012935,1,-0.116784,0.007555697,-0.0049581043,-0.07773401,0.10983614,0.000113051385,-0.0056837834,0.016757168,-2.520904e-05,-0.0032182708,-0.00820484
27,0,0,60,1,0,1,0,1,1,1,0,0.27315253,0,-0.02388842,-0.026174668,0.011544573,-0.09214375,0.14035293,0.02185172,0.2954564,-0.013923231,0.11047352,0.030849129,-0.036762573
23,0,0,40,0,1,1,0,1,1,1,0,0.27906042,0,-0.017120332,-0.031790543,-0.007056887,-0.05761113,0.026447251,0.007443885,0.35193464,-0.05500512,0.09609446,0.01895021,0.007943011
37,0,1902,45,1,0,0,1,0,1,1,1,0.5477072,1,0.07577956,-0.0131206475,0.25448176,0.13645811,-0.16037944,-0.011621565,0.0041717216,-0.1227753,-0.022648849,-0.020192612,0.010853615
19,0,0,20,1,1,1,1,1,1,1,0,0.26899534,0,0.00628201,0.0070744436,-0.00038361643,-0.008034593,0.023133028,0.0043272274,0.041023035,0.018385027,0.019178785,-0.0022559508,-0.01398964
42,0,0,40,0,1,1,1,1,1,1,0,0.269723,0,-0.022188766,0.005932644,-0.01051095,-0.010355326,-0.0001895784,-0.00053861784,0.12830004,0.040900573,0.056635413,-0.005980188,-0.014395086
44,0,0,40,1,1,1,1,1,0,1,0,0.2692317,0,-0.021615548,0.0012315096,0.0064863693,-0.04225248,0.05754565,-0.0027198785,0.09157021,0.025596943,0.04010687,0.01115754,0.0023575423
39,0,0,50,1,1,0,1,0,1,1,1,0.37900418,0,0.042497452,0.0035468703,0.0016332567,0.09840691,-0.15422837,-0.0012481259,0.00017796177,-0.09669999,-0.0066329995,-0.010079246,0.019678023
44,0,0,50,1,0,1,1,1,1,1,0,0.26993397,0,-0.034924906,0.0033129957,0.025645938,-0.046178766,0.062798455,0.0057157143,0.16818088,0.041235946,0.055140182,0.013086375,-0.02471381
39,0,0,50,1,1,0,1,0,1,1,0,0.34304425,0,-0.047466505,0.0012541353,-0.022592375,-0.09228772,0.13317704,0.023677755,-0.005097979,0.1082367,0.0055585415,0.011695003,-0.0061097885
19,0,0,40,0,1,0,1,1,1,1,0,0.30967674,0,-0.010214293,-0.0039603077,-0.0044704117,-0.07942384,0.0064203367,0.004650889,-0.004897373,0.092643954,0.14336008,0.032711945,-0.010248573
26,0,0,37,0,1,1,1,1,1,1,0,0.26968017,0,0.0015934659,-0.0060468838,-0.0011407672,-0.033907127,-0.0141290985,0.025417479,0.15719624,0.054616537,0.07870704,-0.019166628,-0.015346293
32,7298,0,50,1,1,0,0,0,1,1,1,0.71157366,1,0.03343533,0.11371482,0.0005780123,0.07324714,-0.08985719,0.0010471828,-0.0060064867,-0.007185377,0.0039231926,-0.00059535354,0.015584417
39,0,0,40,1,1,1,0,1,1,1,0,0.26973358,0,-0.035627566,-0.004812306,-0.008158743,-0.026792973,0.046574637,0.0045173247,0.15958835,0.006508713,0.05535784,0.02445138,-0.0130783245
49,0,0,40,1,1,0,1,0,1,1,0,0.30073857,0,-0.046308648,-0.0010676063,0.0013300555,-0.04249722,0.08864564,0.0056844004,0.0039299517,0.071064204,-1.4489757e-05,0.0013363757,-0.016507959
54,0,0,45,1,1,0,0,0,1,1,0,0.4996534,0,-0.12500082,0.0033583809,-0.0072737485,-0.11830929,0.17092739,0.01407193,-0.0071954336,0.020783285,-0.008920426,0.0103087,-0.022088394
29,0,0,40,0,1,1,0,1,1,1,0,0.28077105,0,-0.0295559,0.00080693467,0.0019274647,-0.015886372,-0.024078256,-0.0038275893,0.3501564,-0.02788621,0.055938486,0.07329736,-0.06617201
47,0,0,40,1,0,0,0,0,0,1,1,0.6658193,1,0.08980279,0.00047763065,0.002141498,0.082320705,-0.119936824,0.009461664,-0.01182048,-0.011882354,0.006340161,-0.0031403005,0.016038384
39,15024,0,50,1,1,0,1,0,1,1,1,0.7243476,1,0.042369694,0.25150102,-0.007987149,0.07702765,-0.1029578,-0.015654873,-0.007701874,-0.081141725,0.012088273,0.0025751777,0.014488246
22,0,0,8,0,1,1,1,1,1,1,0,0.27027613,0,-0.045938782,-0.032712284,0.00033611478,0.028580524,-0.009291159,0.01750357,0.20533869,0.06822629,0.08062935,0.00046579912,0.013167614
38,0,2258,55,1,1,1,0,1,1,1,1,0.28033376,0,0.03273875,-0.008163345,0.145392,0.09038166,-0.10843465,-0.032179885,-0.30548388,-0.009688141,-0.07017666,0.011778723,0.010996088
56,0,0,60,0,0,1,0,1,1,1,0,0.31380066,0,-0.06886167,-0.0010351432,0.005575688,-0.106661245,-0.0018765088,0.025146218,0.3712353,0.027091186,0.102967955,0.004348142,-0.02180643
20,0,0,25,0,1,1,1,1,0,1,0,0.2692736,0,-0.011686887,-0.012295136,-0.00286407,-0.00878754,-0.009936663,-0.009399172,0.107547015,0.050829444,0.059199195,-0.005323721,0.008169886
23,0,0,40,1,1,1,0,1,1,1,0,0.26925048,0,-0.0131182475,-0.007770715,0.0005789116,-0.017851287,0.027235128,0.012730594,0.08701133,0.0014492548,0.034869436,0.0025543391,-0.0034713317
44,10520,0,60,0,0,1,0,1,1,1,1,0.53682566,1,0.077098094,0.17208853,0.0012949109,0.1139621,0.018813327,-0.023972418,-0.27586398,-0.019536104,-0.13845153,0.0010097511,0.040033873
42,0,0,45,1,1,0,1,0,1,1,0,0.38037577,0,-0.073221624,0.009874424,-0.015139892,-0.10394757,0.1702894,-0.010374799,0.006514596,0.1433602,0.00014218781,0.021486871,-0.02299823
54,0,0,50,1,0,1,1,1,1,1,0,0.26926258,0,-0.054987505,-0.0011686464,-0.008159047,-0.04426896,0.057894923,-0.001847065,0.10194572,0.033549428,0.059862018,0.010509293,0.008717195
37,0,1887,60,1,1,0,0,0,0,0,1,0.69245535,1,0.06023504,-0.0031825267,0.21682517,0.1486079,-0.14522307,-0.0017224997,-0.0008458048,0.01545072,0.0022064932,-0.022695463,-0.008270204
31,0,0,36,0,1,1,0,1,1,1,0,0.27088204,0,-0.03724626,0.005652916,0.0067755673,-0.048140433,0.017285457,0.0080985315,0.22538166,0.0018058497,0.083307095,-0.0232557,0.0011090331
34,0,0,20,0,0,1,1,1,1,1,0,0.26934752,0,-0.008996812,0.0028272127,-0.0029609543,-0.027427062,0.010915877,0.015683219,0.10750347,0.043830592,0.043883443,-0.0026271986,-0.02720559
53,0,0,38,0,1,1,0,1,0,1,0,0.27244374,0,-0.04120045,0.015119249,-0.016195187,-0.02615712,0.0013042373,-0.020976238,0.21681584,0.010744362,0.06444087,0.0069037895,-0.008893315
28,99999,0,40,1,0,0,1,0,0,1,1,0.7310586,1,0.0053702923,0.8929676,-0.0021822974,0.036936644,-0.05185852,0.0027582943,-0.02434627,-0.029944625,0.0024623685,0.0071195774,0.014118388
65,0,0,20,1,1,0,1,0,1,1,0,0.5399384,1,-0.13146651,0.0018271431,-0.0007555224,-0.053414747,0.14315394,-0.007117199,0.016433345,0.12595013,-0.0034308787,-0.0027339961,-0.01271376
29,0,0,40,1,1,1,0,1,1,1,0,0.26952723,0,-0.0149754975,-0.0071928212,0.020733528,-0.037706763,0.042328175,0.0074194656,0.10615508,0.007897502,0.054031108,0.024313267,-0.01122034
18,0,0,40,0,1,1,1,1,1,1,0,0.26957902,0,0.011162304,0.005030156,-0.030241596,-0.04361095,0.013266665,0.0034879409,0.14614795,0.056879956,0.0659458,-0.005375516,-0.003302072
42,0,0,40,1,0,0,1,0,1,1,0,0.2981897,0,-0.040090825,-0.0046259784,-0.008226138,-0.050725665,0.10765396,-0.0033229578,-2.5379006e-05,0.06921005,0.0072518215,0.0021563147,-0.005045896
38,0,0,40,1,1,0,1,0,1,1,0,0.27846554,0,-0.017309295,-0.0022464017,-0.0010000697,-0.030900724,0.05143235,0.005320001,0.0011376217,0.03912427,0.004588275,-0.0018748629,0.0027666264
51,0,0,40,1,1,0,1,0,1,1,0,0.38610873,0,-0.08100959,0.01191669,-0.013389436,-0.100093916,0.17234564,0.013557636,0.012969426,0.14117476,-0.012268291,0.020978581,-0.010042561
43,0,0,40,1,1,0,1,0,1,1,1,0.3369477,0,0.0598455,0.0102972975,-0.006935236,0.07364175,-0.15886681,0.0032700226,-0.015988495,-0.096519515,0.012203093,-0.03336545,0.022545023
39,0,0,45,1,1,0,1,0,1,1,0,0.28673863,0,-0.026312795,-0.0035880005,-0.00081226486,-0.04209587,0.07139444,-0.001797697,0.0026031034,0.045374874,-0.0016289949,-0.0016685447,0.004520285
30,0,1848,40,1,1,0,1,0,1,1,1,0.5472378,1,0.048927896,-0.009319298,0.22774416,0.09895632,-0.1700186,-0.017017026,0.012878653,-0.1321703,-0.0040870868,0.0014267862,0.023725644
21,0,0,40,1,1,0,1,1,1,0,0,0.27608666,0,-0.00557455,-0.007509345,0.0016950504,-0.015426817,0.059703916,0.012979498,-0.0011544579,0.038697872,0.049832094,0.007971056,-0.009838927
22,0,0,35,1,1,1,1,1,1,1,0,0.26901883,0,-0.0035967883,0.00984008,-0.018180856,-0.021155141,0.029724173,0.005283433,0.064203165,0.02620181,0.034336306,0.008652431,0.0008204195
36,0,0,25,1,1,0,1,0,1,1,0,0.3177422,0,-0.021645186,-0.004419741,0.01459137,-0.030243762,0.116794035,-0.0051483186,-0.012455224,0.06830253,0.00094776973,0.007283221,-0.00014674384
35,0,0,25,1,1,1,1,1,1,1,0,0.26903257,0,-0.0074692722,0.008334982,-0.0009916878,-0.014996262,0.03355469,-0.00825885,0.070581816,0.027647005,0.041294184,0.007061489,-0.0049069533
31,0,0,50,1,1,0,1,0,1,1,0,0.33415404,0,-0.044068083,0.0045355847,0.00090620574,-0.09226132,0.14757958,0.019043777,-0.026397314,0.13121004,0.00018653926,0.021240298,-0.0015715668
27,0,0,40,1,1,1,1,1,1,1,1,0.26920283,0,0.0072499593,-0.005162324,-0.0020209767,0.058822677,-0.055235986,-0.019011881,-0.13041879,-0.03183953,-0.047118355,-0.0031624413,0.015785046
51,0,0,40,1,1,1,0,1,1,1,1,0.27349296,0,0.029296584,0.036314152,0.007950322,0.026141869,-0.047268216,-0.0015989924,-0.31567627,0.0037076757,-0.06156301,-0.021646187,-0.008222411
30,0,0,40,0,1,0,1,1,1,1,0,0.37802008,0,-0.043083884,0.002339581,0.0060660196,-0.10994716,0.0011469908,0.008442929,-0.0075449804,0.14046295,0.21238065,0.0031362586,-0.02668729
27,0,0,40,1,1,1,1,1,1,1,0,0.26911145,0,-0.018146118,-0.00045863359,-0.0018681986,-0.0097798025,0.040710453,0.01711171,0.094789945,0.02530902,0.03192215,0.013930047,-0.012413062
39,0,0,40,1,0,0,0,0,0,1,1,0.4996168,0,0.07688091,0.0045954343,0.004339384,0.104475155,-0.17772701,-0.008124681,-0.0020794943,-0.013040528,-0.0047679525,0.0083138235,0.007899292
66,0,0,15,1,1,0,1,0,1,1,1,0.5328205,1,0.13821119,0.002580246,-0.010526644,0.047996074,-0.16373298,-0.01617109,0.022452286,-0.11211024,0.016715,-0.020677367,-0.022333523
48,0,0,40,0,1,0,0,1,1,1,0,0.45993283,0,-0.099580035,0.011975782,-1.7853454e-05,-0.107790306,-0.00037529692,0.014667697,-0.007366689,0.0025881361,0.15489818,0.007325461,-0.004382534
58,14344,0,48,1,1,1,1,1,1,1,1,0.27573472,0,0.0428632,0.17854461,0.0022394275,0.055988282,-0.074351996,-0.021207247,-0.30235702,-0.062303443,-0.06569034,-0.0073789163,0.029636009
25,0,0,40,1,1,0,1,0,1,1,0,0.34022656,0,-0.00060665736,-0.008621306,0.004265679,-0.074279666,0.18932408,0.009858008,-0.009650927,0.1328002,-0.01645681,-0.001244097,-0.028226905
59,0,0,40,0,1,1,0,1,1,1,0,0.2706796,0,-0.02773596,0.0055843415,-0.0013746927,-0.04182186,-0.003457075,-0.0031328013,0.15735805,-0.013340637,0.052162264,0.009564456,-0.021014733
35,0,0,40,1,0,0,0,0,0,1,0,0.49324876,0,-0.05387779,0.0017322004,0.0078634955,-0.1184314,0.18196417,-0.0007829573,-0.0009123422,0.0038821585,-0.00945244,0.007332038,-0.031313285
34,0,0,50,1,1,0,0,0,1,1,1,0.64807725,1,0.044680387,0.0019333474,-0.008119334,0.11086069,-0.113326,-0.0051102154,0.0022510327,-0.0069893263,-0.0057158954,-0.019523565,0.026274383
50,0,0,40,1,1,1,1,1,1,1,0,0.2691353,0,-0.010941305,0.00917425,0.010802062,-0.017267216,0.02926252,0.008592658,0.0738975,0.013983904,0.03059205,0.00012609595,0.003945549
48,0,0,30,0,1,1,1,1,1,1,0,0.2706978,0,-0.034133073,0.007654742,0.007242897,-0.0392577,-0.009003333,-0.0066934777,0.17599984,0.05970937,0.0402827,0.011744077,-0.0032971124
29,0,0,55,1,1,1,1,1,0,0,0,0.26917815,0,-0.015549544,0.0030777054,0.0102715455,-0.02818698,0.0363064,0.007902391,0.10948376,0.046588443,0.040478062,0.0050732642,0.001304588
24,0,0,30,0,1,1,0,1,1,1,0,0.2701906,0,-0.004553152,0.010539578,-0.014313245,-0.02904259,-0.010671731,0.02577614,0.12908335,-0.010397341,0.053796966,-0.0018867054,0.0069896774
24,0,0,40,1,0,1,1,1,1,1,0,0.2691123,0,-0.01084342,0.009795651,-0.0058400007,-0.02403541,0.051260002,-0.0008423757,0.09769137,0.056589507,0.064602785,-0.006176915,-0.010817436
26,0,0,40,1,1,0,1,0,1,1,0,0.33656242,0,-0.024421034,-0.022113398,-0.008590393,-0.06647635,0.1433171,0.0025097057,-0.012829945,0.1260066,-0.017423771,0.011603735,0.00060632266
69,20051,0,50,1,1,0,0,0,1,1,1,0.7290217,1,0.10601033,0.44331813,0.007210456,0.08488749,-0.106890626,0.0031815544,0.009981591,0.007863097,0.0037274957,-0.0114117935,0.018026356
35,0,0,50,1,0,0,1,0,1,1,0,0.3797278,0,-0.057083122,0.0040889243,-0.0038234424,-0.10025083,0.1729488,0.0051827785,0.00248087,0.14259769,-0.008758001,-0.0015870491,-0.019945372
19,0,0,14,1,1,1,1,1,1,1,0,0.26901394,0,0.015543297,-0.008541617,-0.0025989013,-0.014592437,0.038535737,-0.0068889805,0.068210326,0.042392887,0.043158043,-0.018899146,-0.0015279546
21,0,0,40,0,1,1,0,1,1,0,0,0.27025646,0,0.008027642,0.0011483803,-0.007201058,-0.032048758,-0.0030800367,0.0033577245,0.17115755,-0.008658693,0.07285591,0.005841188,0.0031024618
44,3411,0,40,1,1,0,1,0,1,1,0,0.506649,1,-0.0969441,-0.084566355,0.00047824904,-0.103005506,0.20114803,0.002574047,0.006953774,0.1510201,-0.019758197,0.0071235374,-0.018028872
40,0,0,40,1,1,1,1,1,1,1,1,0.26916996,0,0.06598593,-0.015601369,-0.01249297,0.02782645,-0.048043314,-0.012265983,-0.1151833,-0.028646927,-0.037678868,-0.0035436912,-0.0056829927
56,0,1980,40,0,1,1,0,1,1,1,0,0.31329846,0,-0.034807328,-0.036164574,-0.13703798,-0.06806798,-0.0067139044,0.016403936,0.38116872,0.012334193,0.12368831,0.012393241,-0.009544132
25,0,0,52,1,1,0,1,0,1,1,0,0.32465252,0,-0.02179789,0.004342596,0.00026724674,-0.09387986,0.1551774,0.018555194,-0.006392751,0.11496829,-0.0032870267,-0.0076019075,-0.00091981795
28,0,0,30,1,1,1,1,1,0,1,0,0.26903218,0,-0.0034453024,-0.0109863775,0.0043421416,-0.011173162,0.033820968,-0.005542565,0.053287502,0.035258777,0.030863917,0.007297082,-0.010449745
25,0,2001,50,1,1,1,1,1,1,1,0,0.2700791,0,-0.011256912,-0.037513163,-0.0649028,-0.03933977,0.0677683,-0.015673136,0.16644275,0.023805486,0.0566835,0.00932177,0.016188076
32,0,0,40,1,1,0,0,0,1,1,0,0.46954826,0,-0.037184317,0.012085095,-0.0011264347,-0.10271292,0.17641811,0.015050836,-0.0056164395,-0.005557919,-0.0069119744,0.00332875,-0.006235311
30,0,0,40,1,1,1,1,1,1,1,0,0.2690545,0,0.007445842,0.0062229843,0.0044344105,-0.015194533,0.025620736,0.0078123845,0.060748164,0.015394975,0.034351524,0.010932886,-5.654199e-05
34,0,0,35,0,1,1,1,1,1,1,0,0.26948658,0,-0.016335167,-0.0038057945,0.00407558,-0.04898562,0.018277915,0.0057656835,0.11058944,0.053957257,0.061797652,-0.0052160234,-0.00082973123
33,0,0,50,1,0,0,0,0,0,0,0,0.70696545,1,-0.023764445,-0.00031448156,-0.0033450983,-0.05774277,0.054957166,0.00037375465,-0.0018108934,0.0020016134,-0.00069314614,0.00424546,0.0060747005
31,5013,0,40,1,1,0,0,0,1,1,0,0.5476281,1,-0.040472016,-0.1257579,0.010160007,-0.09080256,0.1593545,-0.0030804686,0.0068232417,0.001215566,-0.010728601,0.0025238693,-0.025206637
48,0,0,40,0,0,1,0,1,1,1,1,0.30219954,0,0.014817031,0.01989771,-0.009884673,0.036611807,0.048699625,-0.04176271,-0.33867377,-0.03133072,-0.0756845,-0.06037754,0.006851945
46,0,0,40,0,1,0,0,1,1,1,0,0.45263037,0,-0.08559823,-0.0045743026,0.016692223,-0.13586155,0.0024773274,0.019637113,0.00028897263,0.009134306,0.20403594,0.0042335484,-0.0145287495
36,0,0,45,1,0,0,0,0,1,1,1,0.64913666,1,0.04070564,0.0024938956,-0.0047247335,0.0978466,-0.11493978,0.0020539127,0.015948657,0.010924935,-0.0060424134,-0.010515492,0.011868969
50,7688,0,56,1,1,0,1,0,1,1,1,0.5703765,1,0.09362325,0.17926325,-0.015161108,0.16007599,-0.17383647,0.0015511476,0.018941142,-0.11811893,0.0005246289,0.011428125,0.01684396
21,0,0,20,1,1,1,1,1,1,1,0,0.26903957,0,0.0017810521,0.0042343037,0.0047599003,-0.017430553,0.046300527,0.0067008426,0.06764907,0.030385837,0.032126047,-0.009111362,-0.014490483
18,0,0,33,0,1,1,1,1,1,1,0,0.26929244,0,-0.013111894,-0.0026526176,0.004079641,-0.012426509,-0.0039890897,0.0051622093,0.08045524,0.030425215,0.024088856,0.011476805,0.0019416215
49,0,0,40,1,1,1,1,1,0,1,0,0.26914054,0,-0.026500488,0.00053656753,0.00262137,-0.039367873,0.043699257,0.0062717553,0.08677614,0.037819054,0.03894726,-0.017170556,-0.0034003556
60,0,0,50,1,0,0,1,0,1,1,0,0.3256133,0,-0.09059118,-0.0056545706,0.0062313387,-0.088751085,0.15668474,0.01273527,0.0034419347,0.09543139,0.0036328796,0.00093384064,-0.034045726
50,0,0,60,1,1,0,1,0,1,1,0,0.30229667,0,-0.0613496,-0.0054395963,0.0021956123,-0.06413634,0.10354912,0.004184262,0.005638619,0.07471171,0.005859944,-0.0100634415,-0.010642029
32,3464,0,40,1,1,0,0,0,1,1,0,0.559394,1,-0.04419576,-0.083049536,-0.0042034276,-0.1177607,0.16430025,-0.0005395226,-0.011815563,-0.016025588,0.010519888,0.016797584,-0.009295166
35,0,0,40,1,1,0,0,0,0,0,1,0.7018507,1,0.020094864,0.00070913136,-9.1962516e-05,0.05133524,-0.05582708,-0.00892663,0.0038448721,0.0026664324,0.0015020445,-0.00077937543,-0.0039805546
35,0,0,50,0,1,1,1,1,1,1,0,0.26978388,0,-0.013886193,0.01086471,0.015793687,-0.057061397,-0.009467748,0.011039652,0.12516078,0.030248571,0.06169126,-0.025292896,0.0011563515
28,0,0,40,1,1,0,1,1,1,1,0,0.27289918,0,-0.005110623,-0.0008843165,0.00626259,-0.023589056,0.041304912,0.0092033865,-0.0024390689,0.02467669,0.045145378,0.0024238082,-0.008541569
36,0,0,50,1,0,0,0,0,1,1,1,0.52043444,1,0.073738955,-0.0023102947,-0.0017272066,0.13290524,-0.17131896,0.0027046558,-0.012003636,0.0017991271,-0.007907987,0.014512911,0.019151833
37,0,0,40,1,1,0,0,0,1,0,0,0.28035402,0,-0.015555441,0.0011628369,0.0012005962,-0.024641382,0.045595117,0.004150008,0.0008379893,-0.0020302506,-0.0012700639,0.003137366,0.0011919402
61,0,0,40,1,1,0,0,0,1,1,0,0.5048352,1,-0.12945265,-0.0014820639,0.004931364,-0.09959099,0.17371134,0.010932472,0.0068431925,0.006024858,0.0005214177,-0.00666696,-0.020288084
44,0,1380,40,1,1,1,1,1,1,1,0,0.27010933,0,-0.033114206,-0.011229535,-0.07706796,-0.04409005,0.062480025,-0.0027192002,0.18114518,0.04267159,0.07014332,-0.0067842966,-0.012996899
62,0,0,40,1,0,0,1,0,1,1,1,0.28198403,0,0.035386823,0.0008094047,0.0038031826,0.032257527,-0.055669453,0.0050349687,0.004626754,-0.043950677,0.0021692042,-0.009351219,0.000437378
50,0,0,48,1,1,0,0,0,1,1,0,0.32061136,0,-0.06115591,0.0046296744,-0.005336381,-0.06714798,0.11557795,0.001019795,-0.0042596273,-0.0029862141,0.0076997774,0.0007304142,0.00023255148
29,0,0,20,0,1,1,1,1,0,1,0,0.2692895,0,-0.011406611,-0.012688154,0.017143533,-0.014413091,-0.011266822,0.0042105764,0.08415854,0.027621368,0.04372592,0.010267693,0.0034709508
36,0,0,42,1,1,0,1,0,1,1,1,0.51077247,1,0.04449383,-0.017697793,-0.0054634027,0.09581998,-0.14677595,-0.019018158,-0.0077111274,-0.118692055,0.024085518,-0.0045026615,0.03623508
52,0,0,40,1,0,0,0,0,1,1,0,0.53802323,1,-0.13075764,0.004414711,-0.006583778,-0.10953148,0.17826535,-0.0011521615,0.0021588802,0.009473516,-0.012069175,0.017905619,-0.008040465
28,0,0,45,1,1,1,0,1,1,1,0,0.27172315,0,0.009756599,-0.044713352,0.0037601206,0.0053651715,0.044642363,-0.01057291,0.2754098,-0.03322459,0.048899494,0.009507593,0.020569557
54,0,0,50,1,1,0,1,0,1,0,1,0.36504337,0,0.08996471,-0.006809362,0.013764997,0.10246157,-0.15519135,-0.014153542,-0.00841431,-0.11850683,0.0048832437,-0.0034176176,-0.011881361
55,0,2415,50,1,0,0,0,0,1,1,1,0.7274446,1,0.074323565,0.0061423928,0.17959529,0.08406958,-0.10178115,-0.009492122,-0.010475751,0.0015059151,-0.008914564,0.0059487633,-0.00079923496
36,0,0,25,0,0,1,0,1,1,1,0,0.27167156,0,-0.028924834,0.02712343,0.0049574208,-0.044340294,-0.0055953506,0.018850688,0.22586982,-0.010528034,0.08294289,-0.020564461,-0.017955173
27,0,0,40,1,1,0,0,0,1,1,0,0.39918232,0,-0.031143496,-0.0010612719,-0.0036800783,-0.08329431,0.15750304,0.008911293,-0.0034432746,-0.009028355,0.0041442085,0.011609767,-0.016712602
36,0,0,40,1,1,0,1,0,1,1,0,0.326813,0,-0.03793471,-0.0032671615,-0.011634513,-0.062578574,0.13442256,-0.008967771,-0.009270262,0.09799972,0.01819038,-0.00046477094,0.01737308
38,0,0,35,0,1,1,1,1,1,1,0,0.26955262,0,-0.022336034,-0.01879309,0.018208778,-0.019440096,0.0032217551,0.0076052146,0.108098164,0.045903917,0.038187537,0.004999264,-4.827976e-06
58,0,0,24,1,1,0,0,0,1,0,0,0.4354188,0,-0.13830598,-0.0020391773,-0.006690329,-0.046644084,0.20940499,0.0059637036,-0.008501459,0.0049800538,0.008738436,0.006387947,-0.0019332338
61,0,0,4,0,1,0,1,1,1,1,0,0.3170358,0,-0.08864534,0.0020635754,0.014439254,-0.009782039,0.00059761317,-0.00090605393,0.0007667176,0.10123554,0.14959285,0.0122875795,-0.022116626
23,0,0,40,1,1,1,1,1,0,1,0,0.26895154,0,-0.001173569,0.001425966,-0.001584063,-0.01344021,0.010363032,0.003981723,0.012949486,0.009610081,0.0092916535,0.00090069143,0.0012313531
40,0,0,40,0,1,1,1,1,1,1,0,0.26964384,0,-0.020340221,0.017619643,0.006623421,-0.04485558,-0.006648007,-0.0034345794,0.14669883,0.04547397,0.06254465,-0.024072258,-0.019990671
22,0,0,55,1,1,1,1,1,1,1,0,0.26908973,0,0.012263152,0.006528012,0.0008614048,-0.036446657,0.029411798,-0.01837492,0.065972984,0.032464433,0.03105701,0.00935288,-0.0047618495
22,0,0,30,0,1,1,0,1,1,1,0,0.2708762,0,-0.027657498,-0.004546921,0.011766022,-0.019097358,0.007269373,0.016887069,0.18935017,0.024252368,0.07176479,-0.0020220883,-0.03312826
36,0,0,35,0,1,1,0,1,0,0,0,0.27070603,0,-0.031253733,0.002280268,0.0079826135,-0.007733222,-0.005670168,0.009066479,0.18055609,-0.003162255,0.06555426,-0.004217118,-0.02099922
36,0,0,40,1,0,1,0,1,1,1,1,0.28188807,0,0.005409554,-0.017493183,0.014783443,0.03690872,-0.057978753,-0.005352162,-0.3301342,0.024303857,-0.082794614,-0.032889746,0.0018956643
18,0,0,16,1,1,1,1,1,1,0,0,0.26900885,0,0.007533725,-0.0006844776,0.0015838023,-0.009783635,0.034580115,0.0010203612,0.070221506,0.031428337,0.041682888,-0.0057776067,-0.0041471655
30,0,0,30,0,1,0,1,1,1,1,0,0.30856723,0,-0.024339264,0.003947123,-0.017895538,-0.034030184,0.010296818,0.007555132,0.0016910024,0.106632344,0.11209536,-0.011893193,-0.012001935
55,0,0,40,1,1,0,0,0,1,1,1,0.71460783,1,0.046795364,0.0019789077,0.0032515116,0.04292674,-0.05475485,-0.006097641,0.0055876486,-0.0004801415,-0.002022747,-0.0070238076,0.0064149313
43,0,0,40,0,1,1,0,1,1,0,0,0.2843156,0,-0.024336118,0.025601609,-0.021395335,-0.028440787,-0.022740405,0.023257064,0.34953943,-0.03176021,0.113809444,-0.037466403,-0.0010974912
50,0,1902,45,1,0,0,0,0,1,1,1,0.72907066,1,0.034159277,-0.002096247,0.078750886,0.039609943,-0.05172444,0.0021258108,0.0014339723,0.00061385706,-0.0017350875,-0.002462007,-0.00026996434
45,0,0,50,1,1,0,0,0,1,1,1,0.6642443,1,0.073399596,0.0042592846,0.00019308552,0.108802676,-0.12645184,-0.006348472,0.005400207,0.007750444,0.0013094917,-0.0068730563,0.0024362765
26,0,1762,40,0,1,1,1,1,1,1,0,0.2720825,0,-0.0063243136,0.012668115,-0.05175975,-0.046153318,-0.008113992,0.011402794,0.21463865,0.031969223,0.0602988,-0.031848177,0.0119125
37,0,0,40,1,1,1,0,1,1,1,0,0.26943555,0,-0.008949243,0.00565154,-0.014280559,0.005625819,0.049067356,-0.00063435524,0.08995546,-0.004480175,0.050971515,-0.013664515,-0.011756122
51,0,0,38,0,0,1,0,1,1,1,0,0.28255984,0,-0.017576462,0.006496258,-0.00051995204,-0.04301396,0.008512915,0.0024193272,0.30285826,-0.0024798631,0.061795957,-0.035217836,0.04387954
